2026-05-21T03:47:24.9332827-04:00 | WATCHING | PID=13240
2026-05-21T04:01:08.8788330-04:00 | WATCHING | PID=13240
2026-05-21T04:01:10.9297879-04:00 | WATCHING | PID=13240
2026-05-21T04:01:12.9620331-04:00 | WATCHING | PID=13240
2026-05-21T04:01:14.9784158-04:00 | WATCHING | PID=13240
2026-05-21T04:01:17.0387031-04:00 | WATCHING | PID=13240
2026-05-21T04:01:19.0741734-04:00 | WATCHING | PID=13240
2026-05-21T04:01:21.0870920-04:00 | WATCHING | PID=13240
2026-05-21T04:01:23.1130711-04:00 | WATCHING | PID=13240
2026-05-21T04:01:25.1415691-04:00 | WATCHING | PID=13240
2026-05-21T04:01:27.1778173-04:00 | WATCHING | PID=13240
2026-05-21T04:01:29.2011010-04:00 | WATCHING | PID=13240
2026-05-21T04:01:31.2093582-04:00 | WATCHING | PID=13240
2026-05-21T04:01:33.2398436-04:00 | WATCHING | PID=13240
2026-05-21T04:01:35.2596958-04:00 | WATCHING | PID=13240
2026-05-21T04:01:37.2770890-04:00 | WATCHING | PID=13240
2026-05-21T04:01:39.3032424-04:00 | WATCHING | PID=13240
2026-05-21T04:01:41.3196769-04:00 | WATCHING | PID=13240
2026-05-21T04:01:43.3444508-04:00 | WATCHING | PID=13240
2026-05-21T04:01:45.3653905-04:00 | WATCHING | PID=13240
2026-05-21T04:01:47.3902496-04:00 | WATCHING | PID=13240
2026-05-21T04:01:49.4083665-04:00 | WATCHING | PID=13240
2026-05-21T04:01:51.4125721-04:00 | WATCHING | PID=13240
2026-05-21T04:01:53.4361705-04:00 | WATCHING | PID=13240
2026-05-21T04:01:55.4541441-04:00 | WATCHING | PID=13240
2026-05-21T04:01:57.4759625-04:00 | WATCHING | PID=13240
2026-05-21T04:01:59.4922697-04:00 | WATCHING | PID=13240
2026-05-21T04:02:01.5253488-04:00 | WATCHING | PID=13240
2026-05-21T04:02:03.5417574-04:00 | WATCHING | PID=13240
2026-05-21T04:02:05.5584895-04:00 | WATCHING | PID=13240
2026-05-21T04:02:07.5895068-04:00 | WATCHING | PID=13240
2026-05-21T04:02:09.6087844-04:00 | WATCHING | PID=13240
2026-05-21T04:02:11.6582183-04:00 | WATCHING | PID=13240
2026-05-21T04:02:13.6597053-04:00 | WATCHING | PID=13240
2026-05-21T04:02:15.6761277-04:00 | WATCHING | PID=13240
2026-05-21T04:02:17.6921618-04:00 | WATCHING | PID=13240
2026-05-21T04:02:19.7249756-04:00 | WATCHING | PID=13240
2026-05-21T04:02:21.7435410-04:00 | WATCHING | PID=13240
2026-05-21T04:02:23.7746069-04:00 | WATCHING | PID=13240
2026-05-21T04:02:25.7927449-04:00 | WATCHING | PID=13240
2026-05-21T04:02:27.8112293-04:00 | WATCHING | PID=13240
2026-05-21T04:02:29.8418755-04:00 | WATCHING | PID=13240
2026-05-21T04:02:31.8810738-04:00 | WATCHING | PID=13240
2026-05-21T04:02:33.9107388-04:00 | WATCHING | PID=13240
2026-05-21T04:02:35.9275417-04:00 | WATCHING | PID=13240
2026-05-21T04:02:37.9545502-04:00 | WATCHING | PID=13240
2026-05-21T04:02:39.9587859-04:00 | WATCHING | PID=13240
2026-05-21T04:02:41.9743368-04:00 | WATCHING | PID=13240
2026-05-21T04:02:44.0072950-04:00 | WATCHING | PID=13240
2026-05-21T04:02:46.0111263-04:00 | WATCHING | PID=13240
2026-05-21T04:02:48.0368415-04:00 | WATCHING | PID=13240
2026-05-21T04:02:50.0578537-04:00 | WATCHING | PID=13240
2026-05-21T04:02:52.0739453-04:00 | WATCHING | PID=13240
2026-05-21T04:02:54.0904919-04:00 | WATCHING | PID=13240
2026-05-21T04:02:56.1250933-04:00 | WATCHING | PID=13240
2026-05-21T04:02:58.1595146-04:00 | WATCHING | PID=13240
2026-05-21T04:03:00.1737738-04:00 | WATCHING | PID=13240
2026-05-21T04:03:02.1883818-04:00 | WATCHING | PID=13240
2026-05-21T04:03:04.2049375-04:00 | WATCHING | PID=13240
2026-05-21T04:03:06.2236398-04:00 | WATCHING | PID=13240
2026-05-21T04:03:08.2403080-04:00 | WATCHING | PID=13240
2026-05-21T04:03:10.2564281-04:00 | WATCHING | PID=13240
2026-05-21T04:03:12.2868023-04:00 | WATCHING | PID=13240
2026-05-21T04:03:14.3033056-04:00 | WATCHING | PID=13240
2026-05-21T04:03:16.3346720-04:00 | WATCHING | PID=13240
2026-05-21T04:03:18.3653820-04:00 | WATCHING | PID=13240
2026-05-21T04:03:20.3967514-04:00 | WATCHING | PID=13240
2026-05-21T04:03:22.4123815-04:00 | WATCHING | PID=13240
2026-05-21T04:03:24.4283303-04:00 | WATCHING | PID=13240
2026-05-21T04:03:26.4595862-04:00 | WATCHING | PID=13240
2026-05-21T04:03:28.4902799-04:00 | WATCHING | PID=13240
2026-05-21T04:03:30.5211485-04:00 | WATCHING | PID=13240
2026-05-21T04:03:32.5410192-04:00 | WATCHING | PID=13240
2026-05-21T04:03:34.5575934-04:00 | WATCHING | PID=13240
2026-05-21T04:03:36.5729556-04:00 | WATCHING | PID=13240
2026-05-21T04:03:38.6062275-04:00 | WATCHING | PID=13240
2026-05-21T04:03:40.6305612-04:00 | WATCHING | PID=13240
2026-05-21T04:10:13.4950542-04:00 | WATCHING | PID=8908
2026-05-21T04:10:13.5244583-04:00 | MOVED DROPZONE JOB TO INBOX | CHILDJOB-20260521-000005-NO-SCRIPT-DROP-READ-STATUS.childjob.json
2026-05-21T04:10:13.6625217-04:00 | LEVEL1 RUNNER ATTEMPTED
2026-05-21T04:10:15.6645856-04:00 | WATCHING | PID=8908
2026-05-21T04:10:17.6834742-04:00 | WATCHING | PID=8908
2026-05-21T04:10:19.6995308-04:00 | WATCHING | PID=8908
2026-05-21T04:10:21.7429647-04:00 | WATCHING | PID=8908
2026-05-21T04:10:23.7979828-04:00 | WATCHING | PID=8908
2026-05-21T04:10:25.8283066-04:00 | WATCHING | PID=8908
2026-05-21T04:10:27.8663209-04:00 | WATCHING | PID=8908
2026-05-21T04:10:29.9125377-04:00 | WATCHING | PID=8908
2026-05-21T04:10:31.9467698-04:00 | WATCHING | PID=8908
2026-05-21T04:10:33.9743726-04:00 | WATCHING | PID=8908
2026-05-21T04:10:35.9937006-04:00 | WATCHING | PID=8908
2026-05-21T04:10:38.0089570-04:00 | WATCHING | PID=8908
2026-05-21T04:10:40.0296253-04:00 | WATCHING | PID=8908
2026-05-21T04:10:42.0465379-04:00 | WATCHING | PID=8908
2026-05-21T04:10:44.0603001-04:00 | WATCHING | PID=8908
2026-05-21T04:10:46.0688294-04:00 | WATCHING | PID=8908
2026-05-21T04:10:48.0926462-04:00 | WATCHING | PID=8908
2026-05-21T04:10:50.1155135-04:00 | WATCHING | PID=8908
2026-05-21T04:10:52.1409680-04:00 | WATCHING | PID=8908
2026-05-21T04:10:54.1778813-04:00 | WATCHING | PID=8908
2026-05-21T04:10:56.1946709-04:00 | WATCHING | PID=8908
2026-05-21T04:10:58.2268049-04:00 | WATCHING | PID=8908
2026-05-21T04:11:00.2440138-04:00 | WATCHING | PID=8908
2026-05-21T04:11:02.2594702-04:00 | WATCHING | PID=8908
2026-05-21T04:11:04.2934626-04:00 | WATCHING | PID=8908
2026-05-21T04:11:06.3097014-04:00 | WATCHING | PID=8908
2026-05-21T04:11:08.3182990-04:00 | WATCHING | PID=8908
2026-05-21T04:11:10.3442901-04:00 | WATCHING | PID=8908
2026-05-21T04:11:12.3776036-04:00 | WATCHING | PID=8908
2026-05-21T04:11:14.4117052-04:00 | WATCHING | PID=8908
2026-05-21T04:11:16.4455414-04:00 | WATCHING | PID=8908
2026-05-21T04:11:18.4762960-04:00 | WATCHING | PID=8908
2026-05-21T04:11:20.4814484-04:00 | WATCHING | PID=8908
2026-05-21T04:11:22.5141439-04:00 | WATCHING | PID=8908
2026-05-21T04:11:24.5486221-04:00 | WATCHING | PID=8908
2026-05-21T04:11:26.5637577-04:00 | WATCHING | PID=8908
2026-05-21T04:11:28.5919372-04:00 | WATCHING | PID=8908
2026-05-21T04:11:30.6259859-04:00 | WATCHING | PID=8908
2026-05-21T04:11:32.6601922-04:00 | WATCHING | PID=8908
2026-05-21T04:11:34.6772417-04:00 | WATCHING | PID=8908
2026-05-21T04:11:36.7084778-04:00 | WATCHING | PID=8908
2026-05-21T04:11:38.7538011-04:00 | WATCHING | PID=8908
2026-05-21T04:11:40.7808373-04:00 | WATCHING | PID=8908
2026-05-21T04:11:42.7974376-04:00 | WATCHING | PID=8908
2026-05-21T04:11:44.8456263-04:00 | WATCHING | PID=8908
2026-05-21T04:11:46.8926604-04:00 | WATCHING | PID=8908
2026-05-21T04:11:48.9271059-04:00 | WATCHING | PID=8908
2026-05-21T04:11:50.9765853-04:00 | WATCHING | PID=8908
2026-05-21T04:11:53.0219724-04:00 | WATCHING | PID=8908
2026-05-21T04:11:55.0401640-04:00 | WATCHING | PID=8908
2026-05-21T04:11:57.0596137-04:00 | WATCHING | PID=8908
2026-05-21T04:11:59.0920911-04:00 | WATCHING | PID=8908
2026-05-21T04:12:01.1075060-04:00 | WATCHING | PID=8908
2026-05-21T04:12:03.1254775-04:00 | WATCHING | PID=8908
2026-05-21T04:12:05.1582278-04:00 | WATCHING | PID=8908
2026-05-21T04:12:07.1612826-04:00 | WATCHING | PID=8908
2026-05-21T04:12:09.1771709-04:00 | WATCHING | PID=8908
2026-05-21T04:12:11.1909249-04:00 | WATCHING | PID=8908
2026-05-21T04:12:13.2249013-04:00 | WATCHING | PID=8908
2026-05-21T04:12:15.2432200-04:00 | WATCHING | PID=8908
2026-05-21T04:12:17.2457726-04:00 | WATCHING | PID=8908
2026-05-21T04:12:19.2766773-04:00 | WATCHING | PID=8908
2026-05-21T04:12:21.3055180-04:00 | WATCHING | PID=8908
2026-05-21T04:12:23.3257968-04:00 | WATCHING | PID=8908
2026-05-21T04:12:25.3427265-04:00 | WATCHING | PID=8908
2026-05-21T04:12:27.3658283-04:00 | WATCHING | PID=8908
2026-05-21T04:12:29.3971037-04:00 | WATCHING | PID=8908
2026-05-21T04:12:31.4274035-04:00 | WATCHING | PID=8908
2026-05-21T04:12:33.4433571-04:00 | WATCHING | PID=8908
2026-05-21T04:12:35.5012947-04:00 | WATCHING | PID=8908
2026-05-21T04:12:37.5237242-04:00 | WATCHING | PID=8908
2026-05-21T04:12:39.5418714-04:00 | WATCHING | PID=8908
2026-05-21T04:12:41.5888910-04:00 | WATCHING | PID=8908
2026-05-21T04:12:43.6451553-04:00 | WATCHING | PID=8908
2026-05-21T04:12:45.6725368-04:00 | WATCHING | PID=8908
2026-05-21T04:12:47.7042167-04:00 | WATCHING | PID=8908
2026-05-21T04:12:49.7566780-04:00 | WATCHING | PID=8908
2026-05-21T04:12:51.7803628-04:00 | WATCHING | PID=8908
2026-05-21T04:12:53.8048656-04:00 | WATCHING | PID=8908
2026-05-21T04:12:55.8250958-04:00 | WATCHING | PID=8908
2026-05-21T04:12:57.8580495-04:00 | WATCHING | PID=8908
2026-05-21T04:12:59.8881960-04:00 | WATCHING | PID=8908
2026-05-21T04:13:01.8931085-04:00 | WATCHING | PID=8908
2026-05-21T04:13:03.9249177-04:00 | WATCHING | PID=8908
2026-05-21T04:13:05.9279539-04:00 | WATCHING | PID=8908
2026-05-21T04:13:07.9407758-04:00 | WATCHING | PID=8908
2026-05-21T04:13:09.9586493-04:00 | WATCHING | PID=8908
2026-05-21T04:13:11.9729819-04:00 | WATCHING | PID=8908
2026-05-21T04:13:13.9909114-04:00 | WATCHING | PID=8908
2026-05-21T04:13:16.0029019-04:00 | WATCHING | PID=8908
2026-05-21T04:13:18.0194605-04:00 | WATCHING | PID=8908
2026-05-21T04:13:20.0740222-04:00 | WATCHING | PID=8908
2026-05-21T04:13:22.1247270-04:00 | WATCHING | PID=8908
2026-05-21T04:13:24.1746177-04:00 | WATCHING | PID=8908
2026-05-21T04:13:26.2098994-04:00 | WATCHING | PID=8908
2026-05-21T04:13:28.2447010-04:00 | WATCHING | PID=8908
2026-05-21T04:13:30.2716955-04:00 | WATCHING | PID=8908
2026-05-21T04:13:32.3018574-04:00 | WATCHING | PID=8908
2026-05-21T04:13:34.3190893-04:00 | WATCHING | PID=8908
2026-05-21T04:13:36.3389339-04:00 | WATCHING | PID=8908
2026-05-21T04:13:38.3538062-04:00 | WATCHING | PID=8908
2026-05-21T04:13:40.3567619-04:00 | WATCHING | PID=8908
2026-05-21T04:13:42.3659312-04:00 | WATCHING | PID=8908
2026-05-21T04:13:44.3967465-04:00 | WATCHING | PID=8908
2026-05-21T04:13:46.4278160-04:00 | WATCHING | PID=8908
2026-05-21T04:13:48.4742887-04:00 | WATCHING | PID=8908
2026-05-21T04:13:50.5152393-04:00 | WATCHING | PID=8908
2026-05-21T04:13:52.5380649-04:00 | WATCHING | PID=8908
2026-05-21T04:13:54.5554450-04:00 | WATCHING | PID=8908
2026-05-21T04:13:56.5903312-04:00 | WATCHING | PID=8908
2026-05-21T04:13:58.6241463-04:00 | WATCHING | PID=8908
2026-05-21T04:14:00.6399560-04:00 | WATCHING | PID=8908
2026-05-21T04:14:02.6728731-04:00 | WATCHING | PID=8908
2026-05-21T04:14:04.7061745-04:00 | WATCHING | PID=8908
2026-05-21T04:14:06.7379698-04:00 | WATCHING | PID=8908
2026-05-21T04:14:08.7651405-04:00 | WATCHING | PID=8908
2026-05-21T04:14:10.7779430-04:00 | WATCHING | PID=8908
2026-05-21T04:14:12.8031605-04:00 | WATCHING | PID=8908
2026-05-21T04:14:14.8207791-04:00 | WATCHING | PID=8908
2026-05-21T04:14:16.8359707-04:00 | WATCHING | PID=8908
2026-05-21T04:14:18.8536476-04:00 | WATCHING | PID=8908
2026-05-21T04:14:20.8710127-04:00 | WATCHING | PID=8908
2026-05-21T04:14:22.8868403-04:00 | WATCHING | PID=8908
2026-05-21T04:14:24.9041160-04:00 | WATCHING | PID=8908
2026-05-21T04:14:26.9204687-04:00 | WATCHING | PID=8908
2026-05-21T04:14:28.9230302-04:00 | WATCHING | PID=8908
2026-05-21T04:14:30.9432310-04:00 | WATCHING | PID=8908
2026-05-21T04:14:32.9755375-04:00 | WATCHING | PID=8908
2026-05-21T04:14:35.0054300-04:00 | WATCHING | PID=8908
2026-05-21T04:14:37.0317217-04:00 | WATCHING | PID=8908
2026-05-21T04:14:39.0633194-04:00 | WATCHING | PID=8908
2026-05-21T04:14:41.0795499-04:00 | WATCHING | PID=8908
2026-05-21T04:14:43.0994520-04:00 | WATCHING | PID=8908
2026-05-21T04:14:45.1467332-04:00 | WATCHING | PID=8908
2026-05-21T04:14:47.1773909-04:00 | WATCHING | PID=8908
2026-05-21T04:14:49.1924181-04:00 | WATCHING | PID=8908
2026-05-21T04:14:51.1931674-04:00 | WATCHING | PID=8908
2026-05-21T04:14:53.2094777-04:00 | WATCHING | PID=8908
2026-05-21T04:14:55.2395879-04:00 | WATCHING | PID=8908
2026-05-21T04:14:57.2567195-04:00 | WATCHING | PID=8908
2026-05-21T04:14:59.3011567-04:00 | WATCHING | PID=8908
2026-05-21T04:15:01.3250294-04:00 | WATCHING | PID=8908
2026-05-21T04:15:03.3655139-04:00 | WATCHING | PID=8908
2026-05-21T04:15:05.3923714-04:00 | WATCHING | PID=8908
2026-05-21T04:15:07.4330086-04:00 | WATCHING | PID=8908
2026-05-21T04:15:09.4507001-04:00 | WATCHING | PID=8908
2026-05-21T04:15:11.4707898-04:00 | WATCHING | PID=8908
2026-05-21T04:15:13.5051735-04:00 | WATCHING | PID=8908
2026-05-21T04:15:15.5522427-04:00 | WATCHING | PID=8908
2026-05-21T04:15:17.6093320-04:00 | WATCHING | PID=8908
2026-05-21T04:15:19.6342584-04:00 | WATCHING | PID=8908
2026-05-21T04:15:21.6693560-04:00 | WATCHING | PID=8908
2026-05-21T04:15:23.6719540-04:00 | WATCHING | PID=8908
2026-05-21T04:15:25.7020069-04:00 | WATCHING | PID=8908
2026-05-21T04:15:27.7256085-04:00 | WATCHING | PID=8908
2026-05-21T04:15:29.7408301-04:00 | WATCHING | PID=8908
2026-05-21T04:15:31.7556124-04:00 | WATCHING | PID=8908
2026-05-21T04:15:33.7725948-04:00 | WATCHING | PID=8908
2026-05-21T04:15:35.7891792-04:00 | WATCHING | PID=8908
2026-05-21T04:15:37.8046099-04:00 | WATCHING | PID=8908
2026-05-21T04:15:39.8365535-04:00 | WATCHING | PID=8908
2026-05-21T04:15:41.8533570-04:00 | WATCHING | PID=8908
2026-05-21T04:15:43.8809390-04:00 | WATCHING | PID=8908
2026-05-21T04:15:45.9052842-04:00 | WATCHING | PID=8908
2026-05-21T04:15:47.9210300-04:00 | WATCHING | PID=8908
2026-05-21T04:15:49.9522774-04:00 | WATCHING | PID=8908
2026-05-21T04:15:51.9697652-04:00 | WATCHING | PID=8908
2026-05-21T04:15:53.9906758-04:00 | WATCHING | PID=8908
2026-05-21T04:15:56.0176392-04:00 | WATCHING | PID=8908
2026-05-21T04:15:58.0375373-04:00 | WATCHING | PID=8908
2026-05-21T04:16:00.0668912-04:00 | WATCHING | PID=8908
2026-05-21T04:16:02.0929706-04:00 | WATCHING | PID=8908
2026-05-21T04:16:04.1104280-04:00 | WATCHING | PID=8908
2026-05-21T04:16:06.1341436-04:00 | WATCHING | PID=8908
2026-05-21T04:16:08.1627276-04:00 | WATCHING | PID=8908
2026-05-21T04:16:10.1932779-04:00 | WATCHING | PID=8908
2026-05-21T04:16:12.2168974-04:00 | WATCHING | PID=8908
2026-05-21T04:16:14.2342794-04:00 | WATCHING | PID=8908
2026-05-21T04:16:16.2449769-04:00 | WATCHING | PID=8908
2026-05-21T04:16:18.2663872-04:00 | WATCHING | PID=8908
2026-05-21T04:16:20.2861578-04:00 | WATCHING | PID=8908
2026-05-21T04:16:22.3451881-04:00 | WATCHING | PID=8908
2026-05-21T04:16:24.3695894-04:00 | WATCHING | PID=8908
2026-05-21T04:16:26.4140603-04:00 | WATCHING | PID=8908
2026-05-21T04:16:28.4379579-04:00 | WATCHING | PID=8908
2026-05-21T04:16:30.4629009-04:00 | WATCHING | PID=8908
2026-05-21T04:16:32.4899012-04:00 | WATCHING | PID=8908
2026-05-21T04:16:34.5173508-04:00 | WATCHING | PID=8908
2026-05-21T04:16:36.5500520-04:00 | WATCHING | PID=8908
2026-05-21T04:16:38.5998129-04:00 | WATCHING | PID=8908
2026-05-21T04:16:40.6178884-04:00 | WATCHING | PID=8908
2026-05-21T04:16:42.6493826-04:00 | WATCHING | PID=8908
2026-05-21T04:16:44.6714824-04:00 | WATCHING | PID=8908
2026-05-21T04:16:46.7185267-04:00 | WATCHING | PID=8908
2026-05-21T04:16:48.7528578-04:00 | WATCHING | PID=8908
2026-05-21T04:16:50.7846000-04:00 | WATCHING | PID=8908
2026-05-21T04:16:52.8017590-04:00 | WATCHING | PID=8908
2026-05-21T04:16:54.8332698-04:00 | WATCHING | PID=8908
2026-05-21T04:16:56.8688398-04:00 | WATCHING | PID=8908
2026-05-21T04:16:58.8991811-04:00 | WATCHING | PID=8908
2026-05-21T04:17:00.9179727-04:00 | WATCHING | PID=8908
2026-05-21T04:17:02.9345040-04:00 | WATCHING | PID=8908
2026-05-21T04:17:04.9645702-04:00 | WATCHING | PID=8908
2026-05-21T04:17:06.9900049-04:00 | WATCHING | PID=8908
2026-05-21T04:17:09.0219889-04:00 | WATCHING | PID=8908
2026-05-21T04:17:11.0457319-04:00 | WATCHING | PID=8908
2026-05-21T04:17:13.0726495-04:00 | WATCHING | PID=8908
2026-05-21T04:17:15.0994787-04:00 | WATCHING | PID=8908
2026-05-21T04:17:17.1164591-04:00 | WATCHING | PID=8908
2026-05-21T04:17:19.1331485-04:00 | WATCHING | PID=8908
2026-05-21T04:17:21.1671703-04:00 | WATCHING | PID=8908
2026-05-21T04:17:23.1822607-04:00 | WATCHING | PID=8908
2026-05-21T04:17:25.2018665-04:00 | WATCHING | PID=8908
2026-05-21T04:17:27.2154289-04:00 | WATCHING | PID=8908
2026-05-21T04:17:29.2348594-04:00 | WATCHING | PID=8908
2026-05-21T04:17:31.2476310-04:00 | WATCHING | PID=8908
2026-05-21T04:17:33.2672068-04:00 | WATCHING | PID=8908
2026-05-21T04:17:35.2839431-04:00 | WATCHING | PID=8908
2026-05-21T04:17:37.3184198-04:00 | WATCHING | PID=8908
2026-05-21T04:17:39.3470265-04:00 | WATCHING | PID=8908
2026-05-21T04:17:41.3660635-04:00 | WATCHING | PID=8908
2026-05-21T04:17:43.3852951-04:00 | WATCHING | PID=8908
2026-05-21T04:17:45.4130866-04:00 | WATCHING | PID=8908
2026-05-21T04:17:47.4286765-04:00 | WATCHING | PID=8908
2026-05-21T04:17:49.4656757-04:00 | WATCHING | PID=8908
2026-05-21T04:17:51.5264901-04:00 | WATCHING | PID=8908
2026-05-21T04:17:53.5446805-04:00 | WATCHING | PID=8908
2026-05-21T04:17:55.5667181-04:00 | WATCHING | PID=8908
2026-05-21T04:17:57.5842821-04:00 | WATCHING | PID=8908
2026-05-21T04:17:59.6161113-04:00 | WATCHING | PID=8908
2026-05-21T04:18:01.6556896-04:00 | STOP SIGNAL RECEIVED | PID=8908
2026-05-21T04:18:09.4890715-04:00 | WATCHING | PID=13520
2026-05-21T04:18:11.5370240-04:00 | WATCHING | PID=13520
2026-05-21T04:18:13.5522599-04:00 | WATCHING | PID=13520
2026-05-21T04:18:15.5841603-04:00 | WATCHING | PID=13520
2026-05-21T04:18:15.6146638-04:00 | MOVED DROPZONE JOB TO INBOX | CHILDJOB-20260521-000006-WATCHER-LIVENESS-STALE-PID-RESTART.childjob.json
2026-05-21T04:18:15.7085412-04:00 | LEVEL1 RUNNER ATTEMPTED
2026-05-21T04:18:17.7145479-04:00 | WATCHING | PID=13520
2026-05-21T04:18:19.7408668-04:00 | WATCHING | PID=13520
2026-05-21T04:18:21.7679362-04:00 | WATCHING | PID=13520
2026-05-21T04:18:23.7834377-04:00 | WATCHING | PID=13520
2026-05-21T04:18:25.7991853-04:00 | WATCHING | PID=13520
2026-05-21T04:18:27.8323350-04:00 | WATCHING | PID=13520
2026-05-21T04:18:29.8490744-04:00 | WATCHING | PID=13520
2026-05-21T04:18:31.8811513-04:00 | WATCHING | PID=13520
2026-05-21T04:18:33.9103385-04:00 | WATCHING | PID=13520
2026-05-21T04:18:35.9298616-04:00 | WATCHING | PID=13520
2026-05-21T04:18:37.9493776-04:00 | WATCHING | PID=13520
2026-05-21T04:18:39.9749828-04:00 | WATCHING | PID=13520
2026-05-21T04:18:41.9991956-04:00 | WATCHING | PID=13520
2026-05-21T04:18:44.0322657-04:00 | WATCHING | PID=13520
2026-05-21T04:18:46.0648540-04:00 | WATCHING | PID=13520
2026-05-21T04:18:48.1138137-04:00 | WATCHING | PID=13520
2026-05-21T04:18:50.1305162-04:00 | WATCHING | PID=13520
2026-05-21T04:18:52.1630571-04:00 | WATCHING | PID=13520
2026-05-21T04:18:54.1970383-04:00 | WATCHING | PID=13520
2026-05-21T04:18:56.2298055-04:00 | WATCHING | PID=13520
2026-05-21T04:18:58.2682568-04:00 | WATCHING | PID=13520
2026-05-21T04:19:00.2839172-04:00 | WATCHING | PID=13520
2026-05-21T04:19:02.3175004-04:00 | WATCHING | PID=13520
2026-05-21T04:19:04.3452997-04:00 | WATCHING | PID=13520
2026-05-21T04:19:06.3794174-04:00 | WATCHING | PID=13520
2026-05-21T04:19:08.3973259-04:00 | WATCHING | PID=13520
2026-05-21T04:19:10.4169739-04:00 | WATCHING | PID=13520
2026-05-21T04:19:12.4455090-04:00 | WATCHING | PID=13520
2026-05-21T04:19:14.4667755-04:00 | WATCHING | PID=13520
2026-05-21T04:19:16.4967964-04:00 | WATCHING | PID=13520
2026-05-21T04:19:18.5288327-04:00 | WATCHING | PID=13520
2026-05-21T04:19:20.5626970-04:00 | WATCHING | PID=13520
2026-05-21T04:19:22.5901320-04:00 | WATCHING | PID=13520
2026-05-21T04:19:24.6156770-04:00 | WATCHING | PID=13520
2026-05-21T04:19:26.6665068-04:00 | WATCHING | PID=13520
2026-05-21T04:19:28.7019707-04:00 | WATCHING | PID=13520
2026-05-21T04:19:30.7190188-04:00 | WATCHING | PID=13520
2026-05-21T04:19:32.7638428-04:00 | WATCHING | PID=13520
2026-05-21T04:19:34.8137836-04:00 | WATCHING | PID=13520
2026-05-21T04:19:36.8840279-04:00 | WATCHING | PID=13520
2026-05-21T04:19:38.9059841-04:00 | WATCHING | PID=13520
2026-05-21T04:19:40.9223167-04:00 | WATCHING | PID=13520
2026-05-21T04:19:42.9442599-04:00 | WATCHING | PID=13520
2026-05-21T04:19:44.9612962-04:00 | WATCHING | PID=13520
2026-05-21T04:19:46.9782563-04:00 | WATCHING | PID=13520
2026-05-21T04:19:48.9896038-04:00 | WATCHING | PID=13520
2026-05-21T04:19:51.0083579-04:00 | WATCHING | PID=13520
2026-05-21T04:19:53.0314224-04:00 | WATCHING | PID=13520
2026-05-21T04:19:55.0590572-04:00 | WATCHING | PID=13520
2026-05-21T04:19:57.0739589-04:00 | WATCHING | PID=13520
2026-05-21T04:19:59.0949498-04:00 | WATCHING | PID=13520
2026-05-21T04:20:01.1234695-04:00 | WATCHING | PID=13520
2026-05-21T04:20:03.1432615-04:00 | WATCHING | PID=13520
2026-05-21T04:20:05.1589386-04:00 | WATCHING | PID=13520
2026-05-21T04:20:07.2097393-04:00 | WATCHING | PID=13520
2026-05-21T04:20:09.2252437-04:00 | WATCHING | PID=13520
2026-05-21T04:20:11.2448000-04:00 | WATCHING | PID=13520
2026-05-21T04:20:13.2712535-04:00 | WATCHING | PID=13520
2026-05-21T04:20:15.2980969-04:00 | WATCHING | PID=13520
2026-05-21T04:20:17.3174750-04:00 | WATCHING | PID=13520
2026-05-21T04:20:19.3288768-04:00 | WATCHING | PID=13520
2026-05-21T04:20:21.3517928-04:00 | WATCHING | PID=13520
2026-05-21T04:20:23.3961108-04:00 | WATCHING | PID=13520
2026-05-21T04:20:25.3983894-04:00 | WATCHING | PID=13520
2026-05-21T04:20:27.4119918-04:00 | WATCHING | PID=13520
