"Source"	"RelativePath"	"SourcePath"	"KeptRelativePath"	"KeptSource"	"SHA256"	"Length"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"00CF26FD61E83EECC8ECAE1AA11FAC7C3BB004A02B1A31DCDB7C1DA17E744E55"	"928"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"00CF26FD61E83EECC8ECAE1AA11FAC7C3BB004A02B1A31DCDB7C1DA17E744E55"	"928"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"00CF26FD61E83EECC8ECAE1AA11FAC7C3BB004A02B1A31DCDB7C1DA17E744E55"	"928"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"00CF26FD61E83EECC8ECAE1AA11FAC7C3BB004A02B1A31DCDB7C1DA17E744E55"	"928"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_002_DIRTY_BLOATED_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"00CF26FD61E83EECC8ECAE1AA11FAC7C3BB004A02B1A31DCDB7C1DA17E744E55"	"928"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"0103F5B16F5D55E432144351F99843D650096A0AF0FAAEEE3ED74DF7FA6505BD"	"1096"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"0103F5B16F5D55E432144351F99843D650096A0AF0FAAEEE3ED74DF7FA6505BD"	"1096"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"0103F5B16F5D55E432144351F99843D650096A0AF0FAAEEE3ED74DF7FA6505BD"	"1096"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"0103F5B16F5D55E432144351F99843D650096A0AF0FAAEEE3ED74DF7FA6505BD"	"1096"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_003_MISSING_EVIDENCE_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"0103F5B16F5D55E432144351F99843D650096A0AF0FAAEEE3ED74DF7FA6505BD"	"1096"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"294FBB90B9ED9BBCB85A1719EE455FACD6A940F00300BDD4F9B2205B1F9FB992"	"1021"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"294FBB90B9ED9BBCB85A1719EE455FACD6A940F00300BDD4F9B2205B1F9FB992"	"1021"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"294FBB90B9ED9BBCB85A1719EE455FACD6A940F00300BDD4F9B2205B1F9FB992"	"1021"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"294FBB90B9ED9BBCB85A1719EE455FACD6A940F00300BDD4F9B2205B1F9FB992"	"1021"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_004_UNCLEAR_AUTHORITY_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"294FBB90B9ED9BBCB85A1719EE455FACD6A940F00300BDD4F9B2205B1F9FB992"	"1021"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"9CFB9A80AD0AD0BE8EAE67EC0E613B2031B05F3C4A7639E51D1B41C07B36D117"	"248"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"9CFB9A80AD0AD0BE8EAE67EC0E613B2031B05F3C4A7639E51D1B41C07B36D117"	"248"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"9CFB9A80AD0AD0BE8EAE67EC0E613B2031B05F3C4A7639E51D1B41C07B36D117"	"248"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"9CFB9A80AD0AD0BE8EAE67EC0E613B2031B05F3C4A7639E51D1B41C07B36D117"	"248"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\inputs\TEST_005_CUTOFF_INVALID_SEED_CARD.txt"	"Jxhnny_Kleen_C3dz"	"9CFB9A80AD0AD0BE8EAE67EC0E613B2031B05F3C4A7639E51D1B41C07B36D117"	"248"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\PRACTICAL_001_CLEANMILKCHECKER_SEED_CARD_VERDICT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\PRACTICAL_001_CLEANMILKCHECKER_SEED_CARD_VERDICT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\PRACTICAL_001_CLEANMILKCHECKER_SEED_CARD_VERDICT.txt"	"Jxhnny_Kleen_C3dz"	"882F967D2260247B3A5FADF4F224BA61BCBEA05841D71BBE9A3F79A26C935483"	"1875"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\outputs\PRACTICAL_001_CLEANMILKCHECKER_SEED_CARD_VERDICT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\outputs\PRACTICAL_001_CLEANMILKCHECKER_SEED_CARD_VERDICT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\PRACTICAL_001_CLEANMILKCHECKER_SEED_CARD_VERDICT.txt"	"Jxhnny_Kleen_C3dz"	"882F967D2260247B3A5FADF4F224BA61BCBEA05841D71BBE9A3F79A26C935483"	"1875"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\PRACTICAL_002_PROJECT_EVIDENCE_STACK_VERDICT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\PRACTICAL_002_PROJECT_EVIDENCE_STACK_VERDICT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\PRACTICAL_002_PROJECT_EVIDENCE_STACK_VERDICT.txt"	"Jxhnny_Kleen_C3dz"	"16C759291577BE8926CE36BB58238893961CADD5965EFE255AE48250A555FD35"	"1556"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\outputs\PRACTICAL_002_PROJECT_EVIDENCE_STACK_VERDICT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\outputs\PRACTICAL_002_PROJECT_EVIDENCE_STACK_VERDICT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\PRACTICAL_002_PROJECT_EVIDENCE_STACK_VERDICT.txt"	"Jxhnny_Kleen_C3dz"	"16C759291577BE8926CE36BB58238893961CADD5965EFE255AE48250A555FD35"	"1556"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\outputs\TEST_001_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\outputs\TEST_001_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_001_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"45199D8F10C7CB405F128996A23E95BB0AD4E327C6A3D2CCDAB02FE7A0BBF2DF"	"1352"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\outputs\TEST_001_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\outputs\TEST_001_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_001_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"45199D8F10C7CB405F128996A23E95BB0AD4E327C6A3D2CCDAB02FE7A0BBF2DF"	"1352"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\outputs\TEST_001_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\outputs\TEST_001_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_001_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"45199D8F10C7CB405F128996A23E95BB0AD4E327C6A3D2CCDAB02FE7A0BBF2DF"	"1352"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\TEST_001_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\TEST_001_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_001_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"45199D8F10C7CB405F128996A23E95BB0AD4E327C6A3D2CCDAB02FE7A0BBF2DF"	"1352"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\outputs\TEST_001_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\outputs\TEST_001_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_001_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"45199D8F10C7CB405F128996A23E95BB0AD4E327C6A3D2CCDAB02FE7A0BBF2DF"	"1352"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\outputs\TEST_002_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\outputs\TEST_002_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_002_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"8728E3BE29D406B60D566F9198C260DBD8F4EA1DDE3A7F349ABEFB310A33A704"	"1968"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\outputs\TEST_002_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\outputs\TEST_002_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_002_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"8728E3BE29D406B60D566F9198C260DBD8F4EA1DDE3A7F349ABEFB310A33A704"	"1968"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\outputs\TEST_002_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\outputs\TEST_002_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_002_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"8728E3BE29D406B60D566F9198C260DBD8F4EA1DDE3A7F349ABEFB310A33A704"	"1968"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\TEST_002_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\TEST_002_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_002_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"8728E3BE29D406B60D566F9198C260DBD8F4EA1DDE3A7F349ABEFB310A33A704"	"1968"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\outputs\TEST_002_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\outputs\TEST_002_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_002_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"8728E3BE29D406B60D566F9198C260DBD8F4EA1DDE3A7F349ABEFB310A33A704"	"1968"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\outputs\TEST_003_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\outputs\TEST_003_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_003_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"6583E4DF366A7248F0E28EE2F945DF993AF59E1F67C57B3DD93FBF1FEB8BF201"	"1396"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\outputs\TEST_003_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\outputs\TEST_003_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_003_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"6583E4DF366A7248F0E28EE2F945DF993AF59E1F67C57B3DD93FBF1FEB8BF201"	"1396"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\outputs\TEST_003_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\outputs\TEST_003_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_003_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"6583E4DF366A7248F0E28EE2F945DF993AF59E1F67C57B3DD93FBF1FEB8BF201"	"1396"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\TEST_003_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\TEST_003_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_003_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"6583E4DF366A7248F0E28EE2F945DF993AF59E1F67C57B3DD93FBF1FEB8BF201"	"1396"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\outputs\TEST_003_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\outputs\TEST_003_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_003_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"6583E4DF366A7248F0E28EE2F945DF993AF59E1F67C57B3DD93FBF1FEB8BF201"	"1396"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\outputs\TEST_004_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_1_PASS_BACKUP_20260508_062250\outputs\TEST_004_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_004_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"1AD1291FCE19DFF45537AB8F52592BDB24BF8F51BD7A91DE3F40AC2D9CDB2E59"	"2129"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\outputs\TEST_004_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_2_PASS_BACKUP_20260508_063427\outputs\TEST_004_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_004_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"1AD1291FCE19DFF45537AB8F52592BDB24BF8F51BD7A91DE3F40AC2D9CDB2E59"	"2129"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\outputs\TEST_004_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_3_PASS_BACKUP_20260508_063649\outputs\TEST_004_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_004_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"1AD1291FCE19DFF45537AB8F52592BDB24BF8F51BD7A91DE3F40AC2D9CDB2E59"	"2129"
"Jxhnny_Kleen_C3dz"	"CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\TEST_004_VERDICT_REPORT.txt"	"C:\Users\13527\Desktop\123\Jxhnny_Kleen_C3dz\CleanMilkChecker\backups\STAGE_4_PASS_BACKUP_20260508_063939\outputs\TEST_004_VERDICT_REPORT.txt"	"CleanMilkChecker\backups\FINAL_WRAP_BACKUP_20260508_064047\outputs\TEST_004_VERDICT_REPORT.txt"	"Jxhnny_Kleen_C3dz"	"1AD1291FCE19DFF45537AB8F52592BDB24BF8F51BD7A91DE3F40AC2D9CDB2E59"	"2129"
