"Severity","Path","Species","Field","FailureFamily","SuggestedStitch","Message"
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BACKUP_FIX_LEARNING_ROOT_BACKGROUND_COMPOUND_INTEGRATION_001_20260517_172916/GROWTH_WAVE_MODEL.before.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BACKUP_FIX_LEARNING_ROOT_BACKGROUND_COMPOUND_INTEGRATION_001_20260517_172916/LEARNING_ROOT_INDEX.before.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BACKUP_FIX_LEARNING_ROOT_BACKGROUND_COMPOUND_INTEGRATION_001_20260517_172916/REFLECTIVE_EVIDENCE_STANDARD.before.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BACKUP_FIX_LEARNING_ROOT_BACKGROUND_COMPOUND_INTEGRATION_001_20260517_172916/SEED_GROWTH_NOTES.before.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BACKUP_PLACE_ALGORITHM_PATTERN_ENGINE_DEEP_UNDISTURBED_001_20260517_174606/BRAIN_MIRROR_GYRO_BALANCE.txt.before.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BACKUP_PLACE_ALGORITHM_PATTERN_ENGINE_DEEP_UNDISTURBED_001_20260517_174606/LEARNING_ROOT_INDEX.txt.before.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BALANCED_ASSEMBLY_LINE_INTERLOCK_PLAN_CONCEPT_20260511.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BATCH_SAFE_BIN_TRIAL_SUIT_RULE_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BITSTRING_SECOND_PASS_CANDIDATE_SORTING_REVIEW_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BRAIN_UPDATE_CLEANUP_CHECKPOINT_20260510.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BREADCRUMB_BEFORE_TARGETED_SYSTEM_COVERAGE_CHECK_20260511.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BROAD_GROWTH_RULE_PACKAGE_SAVE_RECEIPT_20260522_035009.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/BUILD_KEEPS_FORM_CONCEPTUAL_SAME_TREATMENT_RECEIPT_20260522_052540.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CAPPED_RETRY_TOOL_TRIAL_PASS_001_20260517_153103.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CENTER_COMMAND_STATION_SELF_CUE_LOCKSAVE_20260517_055024.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CENTER_COMMAND_STATION_SELF_CUE_LOCKSAVE_20260517_055417.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CHAIN_SUPERVISOR_STAGE_MANIFEST_STATE_LEDGER_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CHECKER_CANDIDATE_BATCH_CLOSE_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CHECKER_CANDIDATE_BATCH_PROMOTION_CRITERIA_REVIEW_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CHECKER_CANDIDATE_LABEL_REVIEW_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CHECKER_COLLISION_WORDING_RESOLUTION_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CIRCUIT_BREAKER_TOOL_TRIAL_PASS_001_20260517_153000.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CLEAN_SEED_BUILD_VS_OTHER_NOISE_PHASE_BOUNDARY_RECEIPT_20260522_035244.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CLEAN_SEED_RECURSIVE_BOSS_LIST_LOCK_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CODE_GATE_V14_ALLOW_SWITCH_FORWARDING_FIX_RECEIPT_20260528_000240.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CODE_GATE_V14_FORWARDING_REPAIR_PROOF_RECEIPT_20260528_001327.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CODE_GATE_WARNING_RESPONSE_LAYER_RECEIPT_20260528_001051.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/COMPRESSION_BURDEN_TEST_DAILY_GROWTH_LOG_LIVE_USE_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/COMPRESSION_BURDEN_TEST_ISSUE_INTAKE_BENCH_LIVE_USE_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/COMPRESSION_BURDEN_TEST_SOFT_SUIT_CARD_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/COMPRESSION_BURDEN_TEST_TWO_USE_REVIEW_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CONTROL_ROOM_OCTAGON_STATION_MAP_V0_20260517.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/COPY_PASTE_CONTAINER_BOUNDARY_RULE_20260511.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CURRENT_IDEA_PLACEMENT_MAP_20260510.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CURRENT_TRUTH_INDEX_FOG_LABEL_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CURRENT_WORK_QUEUE_LOSS_PREVENTION_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/CURRENT_WORK_QUEUE_POST_MULE_CLOSE_SYNC_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/DAILY_GROWTH_LOG_LIVING_IDEA_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/DEAD_LETTER_QUEUE_TOOL_TRIAL_PASS_001_20260517_153816.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/DEEP_SCAN_ACTIVE_BALL_DISCIPLINE_REPAIR_20260517.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/DEEP_SCAN_WEAR_THE_SUIT_IDEA_WAVES_181_360_COMPRESSED_DEEPSCAN_LOCKSAVE_20260517_073711.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/DESKTOP_TOP_FILE_GOLD_CAPTURE_20260510_003819/DREAMFORGER_SUNO_SYMBOLIC_OUTPUT_FORENSICS_GUIDE.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/DESKTOP_TOP_FILE_GOLD_CAPTURE_20260510_003819/MCP_Studios.bat","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/DESKTOP_TOP_FILE_GOLD_CAPTURE_20260510_003819/ROBLOX_ASSISTANT_SETUP_README.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/DESKTOP_TOP_FILE_GOLD_CAPTURE_20260510_003819/SLOW_BOT_SETUP_README.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/DESKTOP_TOP_FILE_GOLD_CAPTURE_20260510_003819/VISUAL_STUDIO_CODE_BOT_SETUP_README.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/DUPLICATE_GUIDE_SURFACE_SYNC_CHECKER_STALE_EXPECTATION_REPAIR_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/EVIDENCE_THEORY_MINING_YIELD_WAVES_LOCKSAVE_20260517_062128.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/EXTERNAL_ISSUES_STAY_EXTERNAL_CLEAN_LANE_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FAILED_PROOF_SUPERSESSION_NOTE_20260517_231527.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FAST_SAFE_BATCH_RUNNER_ALL_CHECKERS_UPGRADE_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FAST_SAFE_BATCH_RUNNER_INSTALL_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FAST_SAFE_BATCH_RUNNER_PASS_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FAST_SAFE_CHECKER_BATCH_PASS_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FIRST_ADD_FILE_INTAKE_DIRTY_MILK_RULE.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FIXING_LANGUAGE_AND_OLD_REPAIR_JARGON_RULE_20260510.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FOG_CLEARING_CLARITY_RULE_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FOG_CLEARING_GROWTH_READY_ROOM_RULE_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FOG_LANE_CLOSEOUT_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FRESH_PUBLIC_ENTRY_TEST_CHECKER_STALE_EXPECTATION_REPAIR_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FRESHEN_UP_INTERNAL_ORIENTATION_AND_FILE_RULE_RECEIPT_20260529_225910.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FRONT_DOOR_AUTHORITY_GROUP_LINK_REPAIR_FINAL_SUPERSEDE_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FRONT_DOOR_AUTHORITY_GROUP_LINK_REPAIR_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FRONT_DOOR_AUTHORITY_GROUP_LINK_REPAIR_SUPERSEDE_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FRONT_DOOR_AUTHORITY_GROUP_POST_REPAIR_LINK_WALK_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FULL_HOUSE_WASH_V3_PROGRESS_LEDGER_BRIDGE_PLAN_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/FULL_WASH_HELPER_L0_WITNESS_TRANSCRIPT_SOURCE_TEST_IGNORED_PATH_MANIFEST_20260529.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/GEAR_RACK_LOAD_GATE_LIVE_TEST_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/GEAR_RACK_LOAD_POLARITY_INTAKE_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/GEAR_UP_LINK_THINKING_ISSUE_INTAKE_LOCK_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/GOLD_REFLECTION_ASSISTANT_SELF_CAPTURE_SCAN.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/GUARDED_STUCK_PROCESS_RECOVERY_RECEIPT_20260527_235150.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/HEARTBEAT_TOOL_TRIAL_PASS_001_20260517_094600.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/HELPER_CONFIDENCE_LADDER_AND_SOURCE_TO_HOUSE_FILE_LOGIC_RECEIPT_20260528.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/HELPER_LIVING_MEMORY_LEDGER_RECEIPT_20260529_224658.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/HOUSE_NEXT_MOVE_RECOMMENDATION_LOOP_RECEIPT_20260527_035851.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/HOUSE_WALK_SELF_ROUTINE_LOCK_SAVE_RECEIPT_20260528.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/HOUSE_WIDE_DEEP_SCAN_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/HOUSE_WIDE_FOG_ALARM_CANDIDATE_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/HOUSE_WIDE_FOG_ALARM_SMALL_BEHAVIOR_TEST_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/IMMEDIATE_IDEA_CAPTURE_APPLY_WORKING_RULE_20260511.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/INCIDENT_FREEZE_NO_KILLER_TRAFFIC_TICKET_RULE_20260511.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/INCOMING_FILE_PARKING_LANES_LOCK_RECEIPT_20260519.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/JOB_ASSEMBLY_LINE_AND_OLD_NEW_JUDGMENT_METHOD_20260510.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/LIFECYCLE_STATE_CLARIFIER_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/LIFECYCLE_STATE_CLARIFIER_WEAR_TEST_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/LOCAL_HELPER_STATUS_INDEX_GATE_WALK_RECEIPT_20260528_002256.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/LOCAL_HELPERS_STATUS_NOT_CODE_RECEIPT_20260528_001837.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/LOCAL_SAVE_ORDER_RECEIPT.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/LOCAL_SAVE_RULE_NO_MEMORY_ONLY.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/LOCALBOT_EXTERNAL_OLD_BUILD_BOUNDARY_20260511.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/MAIL_ROOM_PULSE_PRIORITY_REPAIR_RECEIPT_20260524.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/MEMORY_FOREST_GREY_VANISH_CASCADE_RECEIPT_20260527_034927.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/MIRROR_LAW_AND_RESPECT_NEIGHBOR_RULES_20260510.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/MISC_DRAWER_CANONICAL_NAMING_RULE_RECEIPT_20260527_185435.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/MISC_UNPLACED_IDEA_PILE_20260510.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/MOCK_WORLD_SYMBOL_SPINE_PATTERN_GATE_EVIDENCE_20260517_082559.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/MOVED_IGNORED_FILES_INSPECTION_RECEIPT_20260519_20260519_162022.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
"BLOCKER_ADJACENT_REVIEW","PROOF_HISTORY/MR_KLEEN_LOCAL_LABEL_AND_SAVE_GATE_RECEIPT_20260518.txt","RECEIPT_OBJECT","HashOrCommit","HASH WITHOUT BONE","BONE STITCH","Receipt should include hash/commit/status markers."
